dataset,has_contract_any,has_market_value_any,has_profile_any,has_contract_expiration,has_contract_end_date,has_months_remaining,has_days_remaining,has_free_agent,has_expiring_12m,has_market_value_eur,has_market_value_log,has_log_market_value_eur,has_latest_market_value,has_value_update_date,has_market_value_update_date,has_player_id_tm,has_player_name,has_player_name_fbref,has_player_name_tm,has_name,has_player,has_club,has_club_actual,has_league,has_position,has_position_group,has_age,has_season,has_season_start_year,contract_cols_found,value_cols_found,profile_cols_found
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_primeira_liga_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_primeira_liga_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_primeira_liga_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_primeira_liga_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_primeira_liga_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_segunda_division_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_segunda_division_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_segunda_division_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_segunda_division_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_segunda_division_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_segunda_division_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_segunda_division_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_serie_a_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_serie_a_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_serie_a_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_serie_a_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_serie_a_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_serie_a_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/misc/fbref_misc_serie_a_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_austrian_bundesliga_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_austrian_bundesliga_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_austrian_bundesliga_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_austrian_bundesliga_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_austrian_bundesliga_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_austrian_bundesliga_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_austrian_bundesliga_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_belgian_pro_league_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_belgian_pro_league_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_belgian_pro_league_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_belgian_pro_league_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_belgian_pro_league_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_belgian_pro_league_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_belgian_pro_league_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_bundesliga_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_bundesliga_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_bundesliga_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_bundesliga_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_bundesliga_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_bundesliga_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_bundesliga_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_championship_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_championship_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_championship_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_championship_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_championship_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_championship_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_championship_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_eredivisie_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_eredivisie_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_eredivisie_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_eredivisie_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_eredivisie_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_eredivisie_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_eredivisie_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_la_liga_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_la_liga_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_la_liga_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_la_liga_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_la_liga_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_la_liga_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_la_liga_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_ligue_1_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_premier_league_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_primeira_liga_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_segunda_division_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/playing_time/fbref_playing_time_serie_a_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_austrian_bundesliga_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_austrian_bundesliga_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_austrian_bundesliga_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_austrian_bundesliga_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_austrian_bundesliga_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_austrian_bundesliga_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_austrian_bundesliga_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_belgian_pro_league_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_belgian_pro_league_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_belgian_pro_league_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_belgian_pro_league_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_belgian_pro_league_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_belgian_pro_league_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_belgian_pro_league_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_bundesliga_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_bundesliga_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_bundesliga_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_bundesliga_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_bundesliga_2023_2024.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_bundesliga_2024_2025.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_bundesliga_2025_2026.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_championship_2019_2020.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_championship_2020_2021.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_championship_2021_2022.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
data/raw/fbref/sprint_13b/soccerdata/shooting/fbref_shooting_championship_2022_2023.parquet,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,,age
